Date,User,Tweet,original,Retweets,Likes,Followers,polarity_score,Classification,Stance_-1to1,Stance_0to100,,Stance_weighted_reach
2024-07-09 11:22:37+00:00,1371086200262430720,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,57,-0.1779,Neither,-0.1779,41.1, 166.88420773345783 , 166.88 
2024-07-09 11:19:45+00:00,1080047043974975491,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,148,-0.1779,Neither,-0.1779,41.1, 205.66219317435838 , 205.66 
2024-07-09 11:19:06+00:00,429810056,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,231,-0.1779,Neither,-0.1779,41.1, 223.86090597548534 , 223.86 
2024-07-09 11:19:00+00:00,4311175812,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,167,-0.1779,Neither,-0.1779,41.1, 210.59491955347394 , 210.59 
2024-07-09 11:18:25+00:00,151147238,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,3942,-0.1779,Neither,-0.1779,41.1, 340.29555220237046 , 340.30 
2024-07-09 11:18:18+00:00,1781215583662456832,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,101,-0.1779,Neither,-0.1779,41.1, 190.08638262598353 , 190.09 
2024-07-09 11:17:54+00:00,177990608,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,106,-0.1779,Neither,-0.1779,41.1, 192.05326509638434 , 192.05 
2024-07-09 11:16:38+00:00,1354723429094592515,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,537,-0.1779,Neither,-0.1779,41.1, 258.43098682264934 , 258.43 
2024-07-09 11:16:25+00:00,941577587536494592,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,176,-0.1779,Neither,-0.1779,41.1, 212.73975400878436 , 212.74 
2024-07-09 11:13:37+00:00,1133348987891699712,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,209,-0.1779,Neither,-0.1779,41.1, 219.76611951248796 , 219.77 
2024-07-09 11:13:09+00:00,1290731626796744704,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,819,-0.1779,Neither,-0.1779,41.1, 275.75240838461605 , 275.75 
2024-07-09 11:12:44+00:00,930269839934889984,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,378,-0.1779,Neither,-0.1779,41.1, 244.03273802888774 , 244.03 
2024-07-09 11:12:25+00:00,979696816684982272,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,310,-0.1779,Neither,-0.1779,41.1, 235.90548869056653 , 235.91 
2024-07-09 11:10:32+00:00,1494122681582911488,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,205,-0.1779,Neither,-0.1779,41.1, 218.97571053725179 , 218.98 
2024-07-09 11:09:33+00:00,1708364474808205312,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,253,-0.1779,Neither,-0.1779,41.1, 227.58443837446185 , 227.58 
2024-07-09 11:09:15+00:00,593654329,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,159,-0.1779,Neither,-0.1779,41.1, 208.58964380611027 , 208.59 
2024-07-09 11:09:12+00:00,2582203609,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,574,-0.1779,Neither,-0.1779,41.1, 261.16460867677114 , 261.16 
2024-07-09 11:08:08+00:00,178671550,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,340,-0.1779,Neither,-0.1779,41.1, 239.69036981635256 , 239.69 
2024-07-09 11:08:07+00:00,3085187098,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,11,-0.1779,Neither,-0.1779,41.1, 102.12966330628682 , 102.13 
2024-07-09 11:07:32+00:00,1510135933252751361,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,85,-0.1779,Neither,-0.1779,41.1, 183.07367387601917 , 183.07 
2024-07-09 11:06:51+00:00,1235531785628340224,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,829,-0.1779,Neither,-0.1779,41.1, 276.25059630249547 , 276.25 
2024-07-09 11:06:06+00:00,165129655,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,497,-0.1779,Neither,-0.1779,41.1, 255.2556631657133 , 255.26 
2024-07-09 11:05:26+00:00,1382503164,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,57,-0.1779,Neither,-0.1779,41.1, 166.88420773345783 , 166.88 
2024-07-09 11:05:10+00:00,861463737609465857,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,49,-0.1779,Neither,-0.1779,41.1, 160.7841455230968 , 160.78 
2024-07-09 11:02:04+00:00,1094184846090481664,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,163,-0.1779,Neither,-0.1779,41.1, 209.60451018357458 , 209.60 
2024-07-09 11:01:42+00:00,189141574,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,448,-0.1779,Neither,-0.1779,41.1, 250.99864068620664 , 251.00 
2024-07-09 11:01:21+00:00,1405767536994447362,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,32,-0.1779,Neither,-0.1779,41.1, 143.70646077627234 , 143.71 
2024-07-09 11:01:02+00:00,283713026,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,242,-0.1779,Neither,-0.1779,41.1, 225.76482532129657 , 225.76 
2024-07-09 11:00:17+00:00,3317497416,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,427,-0.1779,Neither,-0.1779,41.1, 249.02996333841185 , 249.03 
2024-07-09 10:59:33+00:00,1060477602031382528,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,99,-0.1779,Neither,-0.1779,41.1, 189.27249464411057 , 189.27 
2024-07-09 10:58:22+00:00,1696556558,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,1247,-0.1779,Neither,-0.1779,41.1, 293.01412926099727 , 293.01 
2024-07-09 10:58:14+00:00,1113983551114899456,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,146,-0.1779,Neither,-0.1779,41.1, 205.10677931660607 , 205.11 
2024-07-09 10:57:51+00:00,4309344513,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,107,-0.1779,Neither,-0.1779,41.1, 192.43559343480544 , 192.44 
2024-07-09 10:56:56+00:00,988708319517855744,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,39,-0.1779,Neither,-0.1779,41.1, 151.6129455640828 , 151.61 
2024-07-09 10:56:17+00:00,3455437812,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,64,-0.1779,Neither,-0.1779,41.1, 171.56731679271067 , 171.57 
2024-07-09 10:55:04+00:00,1486434654253363200,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,1754,-0.1779,Neither,-0.1779,41.1, 307.0262119854886 , 307.03 
2024-07-09 10:54:24+00:00,1654939856,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,41,-0.1779,Neither,-0.1779,41.1, 153.61822131144643 , 153.62 
2024-07-09 10:54:10+00:00,960426360467472384,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,174,-0.1779,Neither,-0.1779,41.1, 212.27270352825644 , 212.27 
2024-07-09 10:53:06+00:00,756097545877590017,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,109,-0.1779,Neither,-0.1779,41.1, 193.18974303406833 , 193.19 
2024-07-09 10:49:47+00:00,59088962,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,1492,-0.1779,Neither,-0.1779,41.1, 300.3811089788607 , 300.38 
2024-07-09 10:48:58+00:00,2508075889,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,512,-0.1779,Neither,-0.1779,41.1, 256.4753372365186 , 256.48 
2024-07-09 10:48:23+00:00,4772151619,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,42,-0.1779,Neither,-0.1779,41.1, 154.58532475500542 , 154.59 
2024-07-09 10:47:24+00:00,53458791,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,4,-0.1779,Neither,-0.1779,41.1, 66.14789820104153 , 66.15 
2024-07-09 10:46:04+00:00,2819304536,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,257,-0.1779,Neither,-0.1779,41.1, 228.2266389402785 , 228.23 
2024-07-09 10:45:36+00:00,1744472047760363520,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,35,-0.1779,Neither,-0.1779,41.1, 147.28262837054612 , 147.28 
2024-07-09 10:45:31+00:00,356133910,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,4537,-0.1779,Neither,-0.1779,41.1, 346.0719324454653 , 346.07 
2024-07-09 10:45:17+00:00,1148536825,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,547,-0.1779,Neither,-0.1779,41.1, 259.18791429356344 , 259.19 
